Order ID,Order Date,Ship Date,Customer Name,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-1922,2022-02-08 10:00:00,2022-02-09 10:00:00,Bob,Central,Furniture,Storage,Pen,,6,,361.6
ORD-1923,2022-02-08 11:00:00,2022-02-09 11:00:00,Alice,East,Office Supplies,Phones,Monitor,641.87,4,0.0,480.87
ORD-1924,2022-02-08 12:00:00,2022-02-09 12:00:00,Alice,South,Office Supplies,Phones,Printer,886.9,2,,
ORD-1925,2022-02-08 13:00:00,2022-02-09 13:00:00,Frank,Central,Furniture,Binders,Pen,429.06,8,0.3,412.11
ORD-1926,2022-02-08 14:00:00,2022-02-09 14:00:00,Frank,Central,Office Supplies,Tables,Printer,776.19,7,0.0,-199.24
ORD-1927,2022-02-08 15:00:00,2022-02-09 15:00:00,Charlie,South,Technology,Storage,Pen,972.11,4,0.0,171.16
ORD-1928,2022-02-08 16:00:00,2022-02-09 16:00:00,Eva,East,Furniture,Chairs,Printer,365.35,3,,-49.75
ORD-1929,2022-02-08 17:00:00,2022-02-09 17:00:00,Alice,Central,Technology,Chairs,Stapler,411.22,6,0.3,-134.07
ORD-1930,2022-02-08 18:00:00,2022-02-09 18:00:00,Bob,East,Furniture,Phones,Printer,906.52,1,0.1,172.38
ORD-1931,2022-02-08 19:00:00,2022-02-09 19:00:00,David,Central,Technology,Phones,Stapler,168.05,2,,322.78
ORD-1932,2022-02-08 20:00:00,2022-02-09 20:00:00,Alice,West,Technology,Accessories,Desk,38.31,7,0.0,88.59
ORD-1933,2022-02-08 21:00:00,2022-02-09 21:00:00,Alice,Central,Office Supplies,Tables,Stapler,909.8,3,0.1,269.08
ORD-1934,2022-02-08 22:00:00,2022-02-09 22:00:00,Charlie,South,Technology,Storage,Printer,,1,0.1,142.8
ORD-1935,2022-02-08 23:00:00,2022-02-09 23:00:00,Eva,South,Office Supplies,Phones,Paper,972.86,2,0.0,105.96
ORD-1936,2022-02-09 00:00:00,2022-02-10 00:00:00,David,East,Furniture,Accessories,Paper,67.66,9,0.1,3.18
ORD-1937,2022-02-09 01:00:00,2022-02-10 01:00:00,Frank,Central,Technology,Tables,Desk,164.62,7,0.3,67.82
ORD-1938,2022-02-09 02:00:00,2022-02-10 02:00:00,Frank,East,Technology,Storage,Printer,114.26,7,0.3,44.86
ORD-1939,2022-02-09 03:00:00,2022-02-10 03:00:00,Bob,East,Furniture,Chairs,Stapler,686.58,8,,252.33
ORD-1940,2022-02-09 04:00:00,2022-02-10 04:00:00,David,West,Furniture,Accessories,Paper,609.95,8,,-118.79
ORD-1941,2022-02-09 05:00:00,2022-02-10 05:00:00,Frank,West,Technology,Tables,Pen,365.74,9,0.1,-135.15
ORD-1942,2022-02-09 06:00:00,2022-02-10 06:00:00,Bob,South,Furniture,Accessories,Monitor,66.85,2,0.0,262.01
ORD-1943,2022-02-09 07:00:00,2022-02-10 07:00:00,,East,Office Supplies,Phones,Printer,643.27,8,0.3,182.41
ORD-1944,2022-02-09 08:00:00,2022-02-10 08:00:00,Bob,South,Furniture,Binders,Pen,574.42,8,0.2,101.14
ORD-1945,2022-02-09 09:00:00,2022-02-10 09:00:00,Frank,Central,Furniture,Chairs,Pen,121.77,5,,-93.29
ORD-1946,2022-02-09 10:00:00,2022-02-10 10:00:00,Charlie,East,Technology,Phones,Printer,909.82,5,0.3,87.72
ORD-1947,2022-02-09 11:00:00,2022-02-10 11:00:00,Charlie,East,Office Supplies,Phones,Monitor,206.96,4,0.1,352.81
ORD-1948,2022-02-09 12:00:00,2022-02-10 12:00:00,Charlie,Central,Furniture,Tables,Paper,746.07,5,0.3,422.73
ORD-1949,2022-02-09 13:00:00,2022-02-10 13:00:00,Frank,Central,Office Supplies,Accessories,Monitor,886.23,2,0.3,291.8
ORD-1950,2022-02-09 14:00:00,2022-02-10 14:00:00,,South,Office Supplies,Chairs,Desk,583.68,2,0.1,-158.06
ORD-1951,2022-02-09 15:00:00,2022-02-10 15:00:00,David,South,Office Supplies,Phones,Stapler,254.38,5,,269.29
ORD-1952,2022-02-09 16:00:00,2022-02-10 16:00:00,Eva,Central,Technology,Tables,Stapler,316.16,3,,-31.31
ORD-1953,2022-02-09 17:00:00,2022-02-10 17:00:00,Bob,South,Furniture,Chairs,Pen,886.89,1,0.2,20.68
ORD-1954,2022-02-09 18:00:00,2022-02-10 18:00:00,Bob,Central,Technology,Accessories,Paper,305.27,9,0.2,-62.89
ORD-1955,2022-02-09 19:00:00,2022-02-10 19:00:00,Frank,East,Furniture,Phones,Monitor,748.73,2,,343.03
ORD-1956,2022-02-09 20:00:00,2022-02-10 20:00:00,Charlie,East,Furniture,Storage,Pen,990.26,2,,254.02
ORD-1957,2022-02-09 21:00:00,2022-02-10 21:00:00,Charlie,West,Technology,,Printer,999.82,4,,228.28
ORD-1958,2022-02-09 22:00:00,2022-02-10 22:00:00,Alice,East,Office Supplies,Phones,Pen,538.14,2,,267.58
ORD-1959,2022-02-09 23:00:00,2022-02-10 23:00:00,Eva,Central,Office Supplies,Chairs,Printer,828.29,7,0.3,-34.26
ORD-1960,2022-02-10 00:00:00,2022-02-11 00:00:00,David,South,Furniture,Chairs,Printer,990.35,1,0.2,111.25
ORD-1961,2022-02-10 01:00:00,2022-02-11 01:00:00,Bob,West,Technology,Chairs,Desk,380.93,2,0.1,243.28
ORD-1962,2022-02-10 02:00:00,2022-02-11 02:00:00,Alice,South,Office Supplies,Chairs,Desk,259.89,5,0.0,245.62
ORD-1963,2022-02-10 03:00:00,2022-02-11 03:00:00,Alice,Central,Office Supplies,Tables,Printer,123.09,2,0.1,354.3
ORD-1964,2022-02-10 04:00:00,2022-02-11 04:00:00,Frank,East,Furniture,Binders,Paper,149.49,9,0.0,0.97
ORD-1965,2022-02-10 05:00:00,2022-02-11 05:00:00,Bob,West,Furniture,Tables,Desk,855.02,4,0.3,339.24
ORD-1966,2022-02-10 06:00:00,2022-02-11 06:00:00,Frank,Central,Technology,Phones,Desk,,9,0.2,108.13
ORD-1967,2022-02-10 07:00:00,2022-02-11 07:00:00,David,West,Furniture,Tables,Stapler,874.97,1,0.0,269.12
ORD-1968,2022-02-10 08:00:00,2022-02-11 08:00:00,Alice,West,Office Supplies,Accessories,Pen,791.56,1,,119.0
ORD-1969,2022-02-10 09:00:00,2022-02-11 09:00:00,Alice,East,Office Supplies,Storage,Stapler,677.01,1,0.3,464.03
ORD-1970,2022-02-10 10:00:00,2022-02-11 10:00:00,Eva,Central,Office Supplies,Chairs,Paper,613.22,4,0.0,-74.49
ORD-1971,2022-02-10 11:00:00,2022-02-11 11:00:00,David,South,Office Supplies,Accessories,Desk,57.86,9,,272.5
ORD-1972,2022-02-10 12:00:00,2022-02-11 12:00:00,Alice,West,Technology,Storage,Desk,873.55,8,0.3,203.57
ORD-1973,2022-02-10 13:00:00,2022-02-11 13:00:00,David,West,Technology,Accessories,Monitor,423.66,7,0.0,-79.09
ORD-1974,2022-02-10 14:00:00,2022-02-11 14:00:00,Bob,South,Furniture,Phones,Paper,564.19,1,,-153.8
ORD-1975,2022-02-10 15:00:00,2022-02-11 15:00:00,Charlie,Central,Furniture,,Pen,31.73,3,0.2,359.4
ORD-1976,2022-02-10 16:00:00,2022-02-11 16:00:00,Alice,West,Furniture,Accessories,Pen,936.71,9,0.3,-89.78
ORD-1977,2022-02-10 17:00:00,2022-02-11 17:00:00,Eva,West,Technology,Phones,Pen,903.71,9,0.0,-69.45
ORD-1978,2022-02-10 18:00:00,2022-02-11 18:00:00,Bob,West,Office Supplies,Chairs,Paper,547.85,5,,484.9
ORD-1979,2022-02-10 19:00:00,2022-02-11 19:00:00,David,Central,Furniture,Binders,Monitor,581.54,6,0.2,302.08
ORD-1980,2022-02-10 20:00:00,2022-02-11 20:00:00,Frank,Central,Office Supplies,Phones,Monitor,707.97,6,,-24.66
ORD-1981,2022-02-10 21:00:00,2022-02-11 21:00:00,Bob,South,Furniture,Tables,Stapler,272.05,4,0.2,213.66
ORD-1982,2022-02-10 22:00:00,2022-02-11 22:00:00,Alice,Central,Furniture,Chairs,Paper,229.7,1,0.0,173.88
ORD-1983,2022-02-10 23:00:00,2022-02-11 23:00:00,David,Central,Furniture,Accessories,Paper,677.28,5,,391.13
ORD-1984,2022-02-11 00:00:00,2022-02-12 00:00:00,Charlie,East,Furniture,Storage,Monitor,113.38,1,,310.52
ORD-1985,2022-02-11 01:00:00,2022-02-12 01:00:00,Bob,South,Furniture,Accessories,Printer,459.52,1,0.1,382.2
ORD-1986,2022-02-11 02:00:00,2022-02-12 02:00:00,Alice,West,Office Supplies,Tables,Printer,497.83,5,0.3,-51.95
ORD-1987,2022-02-11 03:00:00,2022-02-12 03:00:00,Eva,Central,Furniture,Tables,Stapler,387.52,5,,248.15
ORD-1988,2022-02-11 04:00:00,2022-02-12 04:00:00,Frank,West,Office Supplies,Accessories,Printer,193.42,7,0.2,-171.83
ORD-1989,2022-02-11 05:00:00,2022-02-12 05:00:00,David,West,Technology,Storage,Printer,361.76,2,0.3,-151.74
ORD-1990,2022-02-11 06:00:00,2022-02-12 06:00:00,Bob,,Furniture,Chairs,Printer,344.18,6,0.0,299.47
ORD-1991,2022-02-11 07:00:00,2022-02-12 07:00:00,Bob,Central,Office Supplies,Phones,Desk,504.27,2,0.3,-182.91
ORD-1992,2022-02-11 08:00:00,2022-02-12 08:00:00,Charlie,South,Technology,Tables,Stapler,677.93,5,0.1,205.84
ORD-1993,2022-02-11 09:00:00,2022-02-12 09:00:00,Charlie,Central,Technology,Tables,Monitor,968.55,4,0.0,388.28
ORD-1994,2022-02-11 10:00:00,2022-02-12 10:00:00,Eva,West,Technology,Tables,Printer,152.72,5,,65.96
ORD-1995,2022-02-11 11:00:00,2022-02-12 11:00:00,Frank,South,Office Supplies,Storage,Pen,874.29,2,0.0,-168.61
ORD-1996,2022-02-11 12:00:00,2022-02-12 12:00:00,Eva,Central,Furniture,Binders,Desk,291.34,8,0.0,299.69
ORD-1997,2022-02-11 13:00:00,2022-02-12 13:00:00,Alice,West,Furniture,Storage,Printer,595.46,8,0.1,450.78
ORD-1998,2022-02-11 14:00:00,2022-02-12 14:00:00,Alice,West,Office Supplies,Chairs,Desk,551.27,6,0.2,302.02
ORD-1999,2022-02-11 15:00:00,2022-02-12 15:00:00,Eva,East,Furniture,Chairs,Stapler,561.38,3,0.0,204.91
ORD-2000,2022-02-11 16:00:00,2022-02-12 16:00:00,Frank,East,Office Supplies,Chairs,Pen,726.13,4,0.2,-38.98
ORD-2001,2022-02-11 17:00:00,2022-02-12 17:00:00,Eva,East,Furniture,Chairs,Pen,387.87,1,0.3,-189.24
ORD-2002,2022-02-11 18:00:00,2022-02-12 18:00:00,Frank,West,Technology,,Pen,325.91,9,0.1,286.27
ORD-2003,2022-02-11 19:00:00,2022-02-12 19:00:00,Frank,Central,Furniture,Accessories,Printer,854.31,5,,-38.28
ORD-2004,2022-02-11 20:00:00,2022-02-12 20:00:00,David,East,Office Supplies,Tables,Desk,227.89,8,0.0,400.71
ORD-2005,2022-02-11 21:00:00,2022-02-12 21:00:00,Frank,Central,Office Supplies,Storage,Pen,188.44,3,0.2,
ORD-2006,2022-02-11 22:00:00,2022-02-12 22:00:00,Charlie,East,Technology,Accessories,Paper,,4,0.0,171.44
ORD-2007,2022-02-11 23:00:00,2022-02-12 23:00:00,Frank,South,Office Supplies,,Paper,218.47,4,0.1,327.76
ORD-2008,2022-02-12 00:00:00,2022-02-13 00:00:00,Frank,South,Furniture,Binders,Desk,523.35,8,,345.6
ORD-2009,2022-02-12 01:00:00,2022-02-13 01:00:00,Frank,East,Furniture,Phones,Printer,543.12,9,0.3,249.86
ORD-2010,2022-02-12 02:00:00,2022-02-13 02:00:00,Alice,West,Technology,Tables,Printer,261.88,3,0.3,456.9
ORD-2011,2022-02-12 03:00:00,2022-02-13 03:00:00,Charlie,East,Office Supplies,Binders,Stapler,81.55,7,0.2,487.61
ORD-2012,2022-02-12 04:00:00,2022-02-13 04:00:00,Charlie,East,Technology,Accessories,Stapler,747.19,9,0.3,462.82
ORD-2013,2022-02-12 05:00:00,2022-02-13 05:00:00,Eva,West,Furniture,Phones,Pen,760.4,2,0.2,376.93
ORD-2014,2022-02-12 06:00:00,2022-02-13 06:00:00,David,South,Technology,Binders,Monitor,997.86,4,,293.94
ORD-2015,2022-02-12 07:00:00,2022-02-13 07:00:00,Frank,Central,Office Supplies,Storage,Stapler,901.03,3,0.0,264.33
ORD-2016,2022-02-12 08:00:00,2022-02-13 08:00:00,Bob,East,Technology,Phones,Printer,926.8,8,0.1,-127.37
ORD-2017,2022-02-12 09:00:00,2022-02-13 09:00:00,David,West,Office Supplies,Storage,Monitor,,4,,-9.96
ORD-2018,2022-02-12 10:00:00,2022-02-13 10:00:00,David,East,Office Supplies,Binders,Stapler,,9,,-196.02
ORD-2019,2022-02-12 11:00:00,2022-02-13 11:00:00,Charlie,West,Furniture,Accessories,Desk,137.26,1,0.3,-103.81
ORD-2020,2022-02-12 12:00:00,2022-02-13 12:00:00,David,Central,Furniture,Storage,Paper,626.09,1,0.3,107.46
ORD-2021,2022-02-12 13:00:00,2022-02-13 13:00:00,Frank,Central,Furniture,Phones,Stapler,,4,0.1,-97.42
ORD-2022,2022-02-12 14:00:00,2022-02-13 14:00:00,Frank,South,Office Supplies,Binders,Stapler,886.45,3,0.0,431.16
ORD-2023,2022-02-12 15:00:00,2022-02-13 15:00:00,Alice,West,Technology,Storage,Desk,487.0,3,,363.99
ORD-2024,2022-02-12 16:00:00,2022-02-13 16:00:00,Frank,West,Office Supplies,Accessories,Printer,700.5,2,0.3,-149.87
ORD-2025,2022-02-12 17:00:00,2022-02-13 17:00:00,Frank,South,Furniture,Tables,Pen,61.72,2,,-25.76
ORD-2026,2022-02-12 18:00:00,2022-02-13 18:00:00,Charlie,South,Furniture,Accessories,Desk,538.91,8,0.0,373.35
ORD-2027,2022-02-12 19:00:00,2022-02-13 19:00:00,Frank,West,Technology,Accessories,Pen,308.25,1,0.2,362.13
ORD-2028,2022-02-12 20:00:00,2022-02-13 20:00:00,Alice,South,Furniture,Tables,Stapler,292.12,8,0.0,461.82
ORD-2029,2022-02-12 21:00:00,2022-02-13 21:00:00,Bob,Central,Furniture,Accessories,Printer,395.76,3,,498.28
ORD-2030,2022-02-12 22:00:00,2022-02-13 22:00:00,Charlie,East,Furniture,Tables,Monitor,10.63,2,,483.39
ORD-2031,2022-02-12 23:00:00,2022-02-13 23:00:00,Bob,Central,Technology,Tables,Stapler,471.99,9,0.1,87.1
ORD-2032,2022-02-13 00:00:00,2022-02-14 00:00:00,Charlie,South,Office Supplies,Storage,Desk,491.7,5,,-24.77
ORD-2033,2022-02-13 01:00:00,2022-02-14 01:00:00,Eva,West,Furniture,Storage,Monitor,864.5,5,0.3,330.89
ORD-2034,2022-02-13 02:00:00,2022-02-14 02:00:00,David,West,Technology,Tables,Paper,454.04,6,0.1,9.49
ORD-2035,2022-02-13 03:00:00,2022-02-14 03:00:00,,Central,Furniture,Binders,Monitor,369.92,4,,364.48
ORD-2036,2022-02-13 04:00:00,2022-02-14 04:00:00,Frank,West,Technology,Phones,Desk,994.8,7,0.0,173.77
ORD-2037,2022-02-13 05:00:00,2022-02-14 05:00:00,Bob,South,Furniture,Binders,Monitor,575.5,7,,355.75
ORD-2038,2022-02-13 06:00:00,2022-02-14 06:00:00,Frank,Central,Technology,Tables,Desk,477.89,9,0.0,-6.88
ORD-2039,2022-02-13 07:00:00,2022-02-14 07:00:00,David,,Furniture,,Stapler,500.98,6,0.0,155.62
ORD-2040,2022-02-13 08:00:00,2022-02-14 08:00:00,Charlie,East,Office Supplies,Storage,Printer,811.09,1,,194.82
ORD-2041,2022-02-13 09:00:00,2022-02-14 09:00:00,David,East,Furniture,Phones,Paper,347.27,9,0.0,460.18
ORD-2042,2022-02-13 10:00:00,2022-02-14 10:00:00,Alice,,Technology,Tables,Printer,395.27,9,0.2,-13.38
ORD-2043,2022-02-13 11:00:00,2022-02-14 11:00:00,David,West,Furniture,Storage,Printer,758.31,5,0.1,455.68
ORD-2044,2022-02-13 12:00:00,2022-02-14 12:00:00,Alice,South,Office Supplies,Phones,Printer,82.25,7,,363.4
ORD-2045,2022-02-13 13:00:00,2022-02-14 13:00:00,David,Central,Furniture,Phones,Desk,866.52,1,0.2,311.63
ORD-2046,2022-02-13 14:00:00,2022-02-14 14:00:00,Alice,East,Technology,Binders,Desk,435.9,4,0.0,350.81
ORD-2047,2022-02-13 15:00:00,2022-02-14 15:00:00,Bob,Central,Technology,,Paper,,4,0.0,
ORD-2048,2022-02-13 16:00:00,2022-02-14 16:00:00,Frank,West,Office Supplies,Tables,Desk,759.9,5,0.1,-29.14
ORD-2049,2022-02-13 17:00:00,2022-02-14 17:00:00,Frank,South,Technology,Chairs,Pen,273.39,6,0.2,-67.35
ORD-2050,2022-02-13 18:00:00,2022-02-14 18:00:00,Eva,,Furniture,Chairs,Desk,891.41,4,0.2,406.44
ORD-2051,2022-02-13 19:00:00,2022-02-14 19:00:00,Frank,South,Furniture,Chairs,Desk,979.43,6,,307.6
ORD-2052,2022-02-13 20:00:00,2022-02-14 20:00:00,Charlie,Central,Furniture,Tables,Desk,499.33,7,0.0,
ORD-2053,2022-02-13 21:00:00,2022-02-14 21:00:00,David,East,Technology,Chairs,Stapler,937.57,3,0.3,230.57
ORD-2054,2022-02-13 22:00:00,2022-02-14 22:00:00,Eva,Central,Furniture,Binders,Paper,11.12,9,,113.28
ORD-2055,2022-02-13 23:00:00,2022-02-14 23:00:00,Charlie,Central,Furniture,Tables,Pen,895.3,8,,-88.94
ORD-2056,2022-02-14 00:00:00,2022-02-15 00:00:00,Charlie,West,Furniture,Storage,Desk,317.93,1,,172.3
ORD-2057,2022-02-14 01:00:00,2022-02-15 01:00:00,Alice,West,Office Supplies,Tables,Paper,318.38,2,0.1,-2.94
ORD-2058,2022-02-14 02:00:00,2022-02-15 02:00:00,Frank,West,Technology,Tables,Monitor,235.81,2,0.1,-132.63
ORD-2059,2022-02-14 03:00:00,2022-02-15 03:00:00,Bob,East,Technology,Phones,Stapler,323.84,9,,126.87
ORD-2060,2022-02-14 04:00:00,2022-02-15 04:00:00,Bob,East,Technology,Phones,Desk,221.35,9,0.3,213.08
ORD-2061,2022-02-14 05:00:00,2022-02-15 05:00:00,Eva,West,Office Supplies,Phones,Pen,906.81,9,0.2,-167.17
ORD-2062,2022-02-14 06:00:00,2022-02-15 06:00:00,Bob,West,Technology,Accessories,Stapler,900.03,1,0.2,81.46
ORD-2063,2022-02-14 07:00:00,2022-02-15 07:00:00,David,East,Office Supplies,Binders,Pen,111.19,7,0.0,-19.64
ORD-2064,2022-02-14 08:00:00,2022-02-15 08:00:00,Bob,South,Office Supplies,,Stapler,151.43,3,0.2,-178.54
ORD-2065,2022-02-14 09:00:00,2022-02-15 09:00:00,Eva,East,Technology,,Monitor,863.4,9,0.2,-112.04
ORD-2066,2022-02-14 10:00:00,2022-02-15 10:00:00,Bob,East,Furniture,Phones,Paper,404.95,8,0.3,-102.68
ORD-2067,2022-02-14 11:00:00,2022-02-15 11:00:00,David,East,Furniture,Tables,Stapler,177.58,3,0.2,-71.99
ORD-2068,2022-02-14 12:00:00,2022-02-15 12:00:00,Alice,West,Technology,Storage,Printer,515.56,1,0.3,362.36
ORD-2069,2022-02-14 13:00:00,2022-02-15 13:00:00,Eva,South,Technology,Tables,Monitor,422.5,9,0.1,107.64
ORD-2070,2022-02-14 14:00:00,2022-02-15 14:00:00,Alice,East,Office Supplies,Chairs,Printer,,1,0.3,-97.04
ORD-2071,2022-02-14 15:00:00,2022-02-15 15:00:00,Alice,West,Technology,Storage,Monitor,723.54,3,0.1,-129.79
ORD-2072,2022-02-14 16:00:00,2022-02-15 16:00:00,Alice,,Office Supplies,Storage,Printer,,6,0.3,8.56
ORD-2073,2022-02-14 17:00:00,2022-02-15 17:00:00,Charlie,Central,Technology,Tables,Printer,108.66,6,,358.61
ORD-2074,2022-02-14 18:00:00,2022-02-15 18:00:00,Frank,East,Furniture,Accessories,Pen,926.13,4,0.1,55.12
ORD-2075,2022-02-14 19:00:00,2022-02-15 19:00:00,Charlie,Central,Furniture,Phones,Stapler,562.89,2,0.1,-88.07
ORD-2076,2022-02-14 20:00:00,2022-02-15 20:00:00,Frank,,Technology,Binders,Stapler,257.7,6,0.2,82.88
ORD-2077,2022-02-14 21:00:00,2022-02-15 21:00:00,Alice,Central,Office Supplies,Binders,Monitor,214.23,5,0.1,188.72
ORD-2078,2022-02-14 22:00:00,2022-02-15 22:00:00,Eva,Central,Furniture,Chairs,Paper,144.59,6,0.3,
ORD-2079,2022-02-14 23:00:00,2022-02-15 23:00:00,Frank,South,Office Supplies,Binders,Pen,430.39,7,,239.35
ORD-2080,2022-02-15 00:00:00,2022-02-16 00:00:00,David,East,Technology,Binders,Stapler,144.19,9,,76.57
ORD-2081,2022-02-15 01:00:00,2022-02-16 01:00:00,David,East,Technology,Phones,Stapler,421.66,7,0.2,-193.19
ORD-2082,2022-02-15 02:00:00,2022-02-16 02:00:00,,South,Furniture,Phones,Pen,157.28,4,0.3,271.72
ORD-2083,2022-02-15 03:00:00,2022-02-16 03:00:00,Frank,South,Technology,Accessories,Desk,660.24,5,0.3,298.67
ORD-2084,2022-02-15 04:00:00,2022-02-16 04:00:00,Eva,South,Furniture,Chairs,Pen,,6,0.0,240.19
ORD-2085,2022-02-15 05:00:00,2022-02-16 05:00:00,Charlie,Central,Office Supplies,Binders,Stapler,554.03,9,0.1,39.35
ORD-2086,2022-02-15 06:00:00,2022-02-16 06:00:00,Alice,South,Furniture,Accessories,Paper,683.26,5,0.2,170.72
ORD-2087,2022-02-15 07:00:00,2022-02-16 07:00:00,Bob,,Furniture,Chairs,Desk,938.99,5,,71.01
ORD-2088,2022-02-15 08:00:00,2022-02-16 08:00:00,David,Central,Office Supplies,Storage,Printer,641.99,7,0.0,290.44
ORD-2089,2022-02-15 09:00:00,2022-02-16 09:00:00,Charlie,East,Furniture,Binders,Pen,370.52,2,0.3,208.51
ORD-2090,2022-02-15 10:00:00,2022-02-16 10:00:00,Charlie,East,Furniture,Binders,Printer,454.99,3,0.1,-142.74
ORD-2091,2022-02-15 11:00:00,2022-02-16 11:00:00,Alice,East,Technology,,Desk,861.92,2,,250.17
ORD-2092,2022-02-15 12:00:00,2022-02-16 12:00:00,Frank,,Office Supplies,Tables,Desk,,2,0.0,281.07
ORD-2093,2022-02-15 13:00:00,2022-02-16 13:00:00,David,West,Furniture,Chairs,Desk,332.48,3,0.3,59.49
ORD-2094,2022-02-15 14:00:00,2022-02-16 14:00:00,Eva,South,Office Supplies,Binders,Monitor,581.51,6,,413.05
ORD-2095,2022-02-15 15:00:00,2022-02-16 15:00:00,Charlie,South,Office Supplies,Chairs,Pen,679.63,5,,390.11
ORD-2096,2022-02-15 16:00:00,2022-02-16 16:00:00,Alice,East,Furniture,Accessories,Paper,765.86,5,0.3,-77.38
ORD-2097,2022-02-15 17:00:00,2022-02-16 17:00:00,Eva,East,Technology,Accessories,Paper,325.02,2,0.3,432.99
ORD-2098,2022-02-15 18:00:00,2022-02-16 18:00:00,Frank,Central,Office Supplies,Tables,Printer,154.4,2,0.2,108.61
ORD-2099,2022-02-15 19:00:00,2022-02-16 19:00:00,David,West,Furniture,Binders,Printer,955.29,1,,306.62
ORD-2100,2022-02-15 20:00:00,2022-02-16 20:00:00,Frank,South,Office Supplies,Phones,Printer,85.63,3,0.3,369.87
ORD-2101,2022-02-15 21:00:00,2022-02-16 21:00:00,Charlie,Central,Technology,Binders,Pen,104.85,7,0.0,153.58
ORD-2102,2022-02-15 22:00:00,2022-02-16 22:00:00,Eva,South,Technology,Chairs,Stapler,499.99,5,0.1,79.37
ORD-2103,2022-02-15 23:00:00,2022-02-16 23:00:00,Eva,East,Technology,Storage,Printer,821.08,7,0.2,440.82
ORD-2104,2022-02-16 00:00:00,2022-02-17 00:00:00,Eva,South,Furniture,Accessories,Desk,776.76,9,0.3,-38.4
ORD-2105,2022-02-16 01:00:00,2022-02-17 01:00:00,Charlie,West,Furniture,Chairs,Printer,938.32,6,0.1,-20.12
ORD-2106,2022-02-16 02:00:00,2022-02-17 02:00:00,Charlie,West,Technology,Tables,Desk,150.19,2,0.2,53.13
ORD-2107,2022-02-16 03:00:00,2022-02-17 03:00:00,Frank,East,Furniture,Accessories,Monitor,381.97,1,,401.63
ORD-2108,2022-02-16 04:00:00,2022-02-17 04:00:00,Bob,West,Technology,Phones,Stapler,289.32,1,0.1,457.15
ORD-2109,2022-02-16 05:00:00,2022-02-17 05:00:00,Frank,West,Furniture,Accessories,Stapler,862.26,9,0.2,-45.95
ORD-2110,2022-02-16 06:00:00,2022-02-17 06:00:00,David,Central,Technology,,Pen,493.47,6,0.3,404.71
ORD-2111,2022-02-16 07:00:00,2022-02-17 07:00:00,Alice,South,Office Supplies,Binders,Pen,36.58,6,0.3,-19.26
ORD-2112,2022-02-16 08:00:00,2022-02-17 08:00:00,Eva,East,Technology,Storage,Paper,710.88,4,0.2,479.45
ORD-2113,2022-02-16 09:00:00,2022-02-17 09:00:00,Bob,East,Technology,Storage,Monitor,394.81,2,,218.19
ORD-2114,2022-02-16 10:00:00,2022-02-17 10:00:00,Alice,East,Furniture,Binders,Pen,535.84,3,0.2,
ORD-2115,2022-02-16 11:00:00,2022-02-17 11:00:00,Bob,East,Furniture,Accessories,Desk,894.85,3,0.0,-176.11
ORD-2116,2022-02-16 12:00:00,2022-02-17 12:00:00,Frank,East,Furniture,Tables,Monitor,264.17,8,0.2,-96.76
ORD-2117,2022-02-16 13:00:00,2022-02-17 13:00:00,Charlie,West,Furniture,Binders,Stapler,247.86,6,0.2,-68.7
ORD-2118,2022-02-16 14:00:00,2022-02-17 14:00:00,Eva,Central,Furniture,Binders,Desk,270.56,7,0.3,337.33
ORD-2119,2022-02-16 15:00:00,2022-02-17 15:00:00,Frank,East,Furniture,Phones,Monitor,344.73,9,,-44.06
ORD-2120,2022-02-16 16:00:00,2022-02-17 16:00:00,Alice,Central,Office Supplies,Accessories,Stapler,116.28,1,0.2,478.4
ORD-2121,2022-02-16 17:00:00,2022-02-17 17:00:00,Alice,,Technology,Binders,Pen,700.25,2,0.1,245.28
ORD-2122,2022-02-16 18:00:00,2022-02-17 18:00:00,Alice,West,Technology,,Desk,215.32,9,0.3,284.76
ORD-2123,2022-02-16 19:00:00,2022-02-17 19:00:00,Alice,East,Technology,Chairs,Desk,926.88,5,0.3,-47.53
ORD-2124,2022-02-16 20:00:00,2022-02-17 20:00:00,Alice,West,Office Supplies,Accessories,Stapler,223.53,4,0.2,424.89
ORD-2125,2022-02-16 21:00:00,2022-02-17 21:00:00,Bob,East,Technology,Phones,Desk,,1,0.1,267.47
ORD-2126,2022-02-16 22:00:00,2022-02-17 22:00:00,Frank,West,Office Supplies,Storage,Pen,304.05,9,0.2,405.08
ORD-2127,2022-02-16 23:00:00,2022-02-17 23:00:00,Eva,Central,Office Supplies,Binders,Pen,770.85,9,0.1,
ORD-2128,2022-02-17 00:00:00,2022-02-18 00:00:00,Charlie,East,Office Supplies,Tables,Pen,433.33,4,0.3,-112.05
ORD-2129,2022-02-17 01:00:00,2022-02-18 01:00:00,Charlie,South,Technology,Accessories,Stapler,821.14,9,0.1,-132.39
ORD-2130,2022-02-17 02:00:00,2022-02-18 02:00:00,Frank,Central,Office Supplies,Tables,Printer,787.01,1,0.2,362.39
ORD-2131,2022-02-17 03:00:00,2022-02-18 03:00:00,Frank,South,Technology,Tables,Printer,930.2,5,0.0,406.29
ORD-2132,2022-02-17 04:00:00,2022-02-18 04:00:00,Charlie,Central,Technology,Storage,Desk,759.04,1,0.0,208.63
